question_id,answer,grade
8,هو عمه أبو لهب.,0
8,تحمّلَ أبو طالب بن عبد المطلبٍ وِزرَ تربية النبي محمد بعد رحيل جده عبد المطلب,2
8,عم النبي صلى الله عليه وسلم الذي كفل بتربية النبي صلى الله عليه وسلم هو عبد المطلب.,1
8,بعد وفاة جده، النبي صلى الله عليه وسلم رعاه عمه أبو طالب.,2
8,عند وفاة جده عبد المطلب، تولى عمه أبو طالب بن عبد المطلب رعايته,2
8,بمناسبة وفاة عبد المطلب، انتقلت مسؤولية رعاية النبي محمد إلى ابنه.,1
8,من ظهر للنبي محمد في أول وحي له؟,0
8,كان ابن عبد المطلب من بني هاشم.,1
8,الشخص الذي قام برعاية النبي صلى الله عليه وسلم بعد وفاة جده هو بن عبد المطلب.,1
8,النبي صلى الله عليه وسلم ترعرع مع أسرة أخرى وليس لديه أعمام.,0
8,زيد بن حارثة.,0
8,بعد وفاة جده، أبو طالب بن عبد المطلب قام برعاية وتربية النبي صلى الله عليه وسلم.,2
8,عم النبي محمد، ابن عبد المطلب، تولى رعايته بعد وفاة جده عبد المطلب.,1
8,عم النبي الذي كفل بتربية النبي هو أبو طالب.,2
8,هو عمه حمزة بن عبد المطلب.,1
8,العم الذي رعاية النبي بعد وفاة جده هو أبو طالب.,2
8,بعد وفاة جده، العم أبو طالب قام بتربية النبي.,2
8,بعد وفاة جده عبد المطلب، تولى  بن عبد المطلب مهمة تربية النبي محمد.,1
8,عم النبي صلى الله عليه وسلم الذي أعتنى به بعد وفاة جده هو أبو طالب بن عبد المطلب.,2
8,بن عبد المطلب هو العم الذي قام برعاية النبي صلى الله عليه وسلم بعد وفاة جده.,1
8,هو عمه علي بن أبي طالب.,0
8,العم الذي قام برعاية النبي صلى الله عليه وسلم بعد وفاة جده هو علي.,0
8,هو الرحمن بن عوف.,0
8,عم النبي صلى الله عليه وسلم الذي قام برعاية النبي هو العباس بن عبد المطلب.,1
8,أبو طالب عم النبي صلى الله عليه وسلم.,2
8,هو عمه عبد الله بن عبد المطلب.,0
8,هو عمه أبو سفيان بن عبد المطلب.,0
8,عم النبي صلى الله عليه وسلم الذي قام برعاية النبي هو زيد بن حارثة.,0
8,كان أحد قادة قبيلة هاشم.,1
8,أبو طالب بن عبد المطلب هو العم الذي قام بتربية النبي صلى الله عليه وسلم بعد وفاة جده.,2
8,حمزة بن عبد المطلب.,1
8,كان ابن عبد المطلب عمّ النبي محمد.,1
8,بعد وفاة عبد المطلب، نشأ النبي محمد تحت رعاية ابنه.,1
8,العم الذي قام برعاية النبي صلى الله عليه وسلم بعد وفاة جده هو أبو لهب.,0
8,العم الذي رعاية النبي صلى الله عليه وسلم بعد وفاة جده كان بن عبد المطلب.,1
8,بن عبد المطلب.,1
8,بعد وفاة جده، أبو طالب العم كفل بتربية النبي.,2
8,عند رحيل جده عبد المطلب، حمل ابنه أمانة رعاية النبي محمد.,1
8,هو زيد بن حارثة.,0
8, الجواب هو أبو طالب بن عبد المطلب,2
8,العم أبو طالب قام برعاية النبي صلى الله عليه وسلم.,2
8,عم النبي صلى الله عليه وسلم الذي كفل بتربية النبي صلى الله عليه وسلم هو أبو سفيان بن هشام.,0
8,هو عمه أبو بكر بن أبي قُهَافَة.,0
