question_id,answer,grade
2,بأمر الله، بشرَ جبريلُ محمدًا بنبوته الخالدة.,2
2,مع نزول ميكائيل عليه السلام على الرسول في أول وحي له، انطلقت رحلة النبوة والإسلام.,0
2,تجلّى جبريل عليه السلام للرسول في أول وحي له ليُؤسس لدينٍ جديد.,2
2,الملك جبريل ,2
2,ظهر للرسول في أول وحي له آدم عليه السلام,0
2,جاءه جبريلُ بالوحي الأول في غار حراء، ففُتح بابُ النبوة.,2
2,حملَ الملكُ جبريلُ عليهِ السلام إلى النبيِّ محمدٍ صلَّى اللهُ عليهِ وسلَّمَ مفتاح النبوة، وبدأ معه مسيرةً طويلةً ومضيئةً لنشر نور الإسلام وهداية البشرية,2
2,ملك جبريل ظهر للنبي محمد في أول وحي له.,2
2,شهدَ النبيُّ محمدٌ صلَّى اللهُ عليهِ وسلَّمَ الملكَ جبريلَ عليهِ السلام في غارِ حراءَ أثناءَ نزولِ الوحيِ الأول.,2
2,ظهر للرسول في أول وحي له عيسى عليه السلام,0
2,في غار حراء، ظهر للرسول في أول وحي له ميكائيل عليه السلام ليُبشّره بالنبوة.,0
2,مع أول همسٍ من السماء، ظهر للرسول ملاكٌ يُنيرُ قلبهُ بنورٍ إلهي,1
2,ظهر للرسول في أول وحي له ميكائيل عليه السلام إيذانًا ببدء عهدٍ جديد.,0
2,بُعثَ الملكُ جبريلُ عليهِ السلام إلى النبيِّ محمدٍ صلَّى اللهُ عليهِ وسلَّمَ ليفتح قلبه بنور الوحي ويُشرق عليه بحقيقة النبوة.,2
2,ظهر الملاك للنبي محمد في الوحي الأول.,1
2,تلقى الرسول الوحي من أحد الملائكة في لحظةٍ مقدسة,1
2,في لحظةٍ مُقدسة، ظهر للرسول ملاكٌ يُحمّلُه أمانةً ثقيلة.,1
2,مع نزول جبريل عليه السلام على الرسول في أول وحي له، انطلقت رحلة النبوة والإسلام.,2
2,ظهر إسرافيل للنبي محمد في الوحي الأول.,0
2,أوصل أحد الملائكة رسالة الله تعالى إلى الرسول,1
2,الملاك جبريل عليه السلام ,2
2,في ليلة القدر، ظهر للرسول في أول وحي له جبريل عليه السلام ليُبشّره بالنبوة.,2
